# Source: pgeocode/GeoNames (https://www.geonames.org/) — CC BY 4.0
# Downloaded: 2026-04-10
# Fields: zip, lat, lng, city, state_id, state_name, county
zip,lat,lng,city,state_id,state_name,county
56571,46.4177,-95.5436,Ottertail,MN,Minnesota,Otter Tail
56572,46.5994,-96.0662,Pelican Rapids,MN,Minnesota,Otter Tail
56573,46.6031,-95.5818,Perham,MN,Minnesota,Otter Tail
56576,46.4434,-95.7924,Richville,MN,Minnesota,Otter Tail
56586,46.3265,-95.8415,Underwood,MN,Minnesota,Otter Tail
56587,46.6706,-95.7948,Vergas,MN,Minnesota,Otter Tail
56588,46.2195,-95.506,Vining,MN,Minnesota,Otter Tail
56701,48.1191,-96.1811,Thief River Falls,MN,Minnesota,Pennington
56725,48.0686,-95.7283,Goodridge,MN,Minnesota,Pennington
56754,48.0109,-96.2249,Saint Hilaire,MN,Minnesota,Pennington
55007,45.9474,-93.0736,Brook Park,MN,Minnesota,Pine
55030,45.8566,-93.0813,Grasston,MN,Minnesota,Pine
55036,45.8712,-93.1196,Henriette,MN,Minnesota,Pine
55037,46.0189,-92.8993,Hinckley,MN,Minnesota,Pine
55063,45.8363,-92.9042,Pine City,MN,Minnesota,Pine
55067,45.7575,-92.9624,Rock Creek,MN,Minnesota,Pine
55072,46.1325,-92.589,Sandstone,MN,Minnesota,Pine
55704,46.1964,-92.7528,Askov,MN,Minnesota,Pine
55712,46.2845,-92.619,Bruno,MN,Minnesota,Pine
55735,46.2121,-92.9389,Finlayson,MN,Minnesota,Pine
55756,46.3792,-92.578,Kerrick,MN,Minnesota,Pine
55783,46.3837,-92.8182,Sturgeon Lake,MN,Minnesota,Pine
55795,46.2949,-92.8309,Willow River,MN,Minnesota,Pine
56128,43.8824,-96.1463,Edgerton,MN,Minnesota,Pipestone
56139,44.0759,-96.1903,Holland,MN,Minnesota,Pipestone
56140,43.9072,-96.3673,Ihlen,MN,Minnesota,Pipestone
56144,43.8568,-96.385,Jasper,MN,Minnesota,Pipestone
56164,43.9893,-96.2652,Pipestone,MN,Minnesota,Pipestone
56170,44.1682,-96.0871,Ruthton,MN,Minnesota,Pipestone
56186,43.9873,-96.1192,Woodstock,MN,Minnesota,Pipestone
56517,47.5721,-96.4549,Beltrami,MN,Minnesota,Polk
56523,47.6837,-96.8715,Climax,MN,Minnesota,Polk
56535,47.6618,-96.0122,Erskine,MN,Minnesota,Polk
56540,47.5361,-96.2803,Fertile,MN,Minnesota,Polk
56542,47.5816,-95.7431,Fosston,MN,Minnesota,Polk
56556,47.6522,-95.8863,Mcintosh,MN,Minnesota,Polk
56568,47.5373,-96.7574,Nielsville,MN,Minnesota,Polk
56592,47.5375,-95.9941,Winger,MN,Minnesota,Polk
56646,47.7697,-95.641,Gully,MN,Minnesota,Polk
56651,47.5158,-95.6359,Lengby,MN,Minnesota,Polk
56684,47.7478,-95.7607,Trail,MN,Minnesota,Polk
56716,47.7797,-96.5931,Crookston,MN,Minnesota,Polk
56721,47.9318,-97.0213,East Grand Forks,MN,Minnesota,Polk
56722,47.9845,-96.6428,Euclid,MN,Minnesota,Polk
56723,47.8003,-96.8015,Fisher,MN,Minnesota,Polk
56736,47.6576,-96.1778,Mentor,MN,Minnesota,Polk
56323,45.6414,-95.7096,Cyrus,MN,Minnesota,Pope
56327,45.7244,-95.6656,Farwell,MN,Minnesota,Pope
56334,45.6429,-95.3868,Glenwood,MN,Minnesota,Pope
56349,45.7105,-95.5322,Lowry,MN,Minnesota,Pope
56381,45.5926,-95.5421,Starbuck,MN,Minnesota,Pope
56385,45.7118,-95.2414,Villard,MN,Minnesota,Pope
55101,44.9512,-93.0902,Saint Paul,MN,Minnesota,Ramsey
55102,44.9372,-93.1209,Saint Paul,MN,Minnesota,Ramsey
55103,44.9608,-93.1216,Saint Paul,MN,Minnesota,Ramsey
55104,44.9532,-93.158,Saint Paul,MN,Minnesota,Ramsey
55105,44.9347,-93.1651,Saint Paul,MN,Minnesota,Ramsey
55106,44.9684,-93.0488,Saint Paul,MN,Minnesota,Ramsey
55107,44.9325,-93.088,Saint Paul,MN,Minnesota,Ramsey
55108,44.9806,-93.1771,Saint Paul,MN,Minnesota,Ramsey
55109,45.0132,-93.0297,Saint Paul,MN,Minnesota,Ramsey
55110,45.08,-93.0223,Saint Paul,MN,Minnesota,Ramsey
55112,45.0788,-93.1872,Saint Paul,MN,Minnesota,Ramsey
55113,45.0139,-93.1571,Saint Paul,MN,Minnesota,Ramsey
55114,44.968,-93.1981,Saint Paul,MN,Minnesota,Ramsey
55116,44.914,-93.1727,Saint Paul,MN,Minnesota,Ramsey
55117,44.9995,-93.0969,Saint Paul,MN,Minnesota,Ramsey
55119,44.9414,-93.0107,Saint Paul,MN,Minnesota,Ramsey
55126,45.0736,-93.138,Saint Paul,MN,Minnesota,Ramsey
55127,45.0803,-93.0875,Saint Paul,MN,Minnesota,Ramsey
55130,44.973,-93.0827,Saint Paul,MN,Minnesota,Ramsey
55131,44.973,-93.0827,Saint Paul,MN,Minnesota,Ramsey
55133,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55144,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55145,44.9444,-93.0933,Saint Paul,MN,Minnesota,Ramsey
55146,44.9427,-93.0828,Saint Paul,MN,Minnesota,Ramsey
55155,44.9522,-93.0955,Saint Paul,MN,Minnesota,Ramsey
55164,44.9909,-93.1066,Saint Paul,MN,Minnesota,Ramsey
55165,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55170,44.9444,-93.0933,Saint Paul,MN,Minnesota,Ramsey
55172,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55175,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55187,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
55188,45.0059,-93.1059,Saint Paul,MN,Minnesota,Ramsey
56715,47.8129,-96.0117,Brooks,MN,Minnesota,Red Lake
56742,47.8286,-95.8617,Oklee,MN,Minnesota,Red Lake
56748,47.9113,-95.9646,Plummer,MN,Minnesota,Red Lake
56750,47.8823,-96.2681,Red Lake Falls,MN,Minnesota,Red Lake
56083,44.2183,-95.1328,Sanborn,MN,Minnesota,Redwood
56152,44.2378,-95.2739,Lamberton,MN,Minnesota,Redwood
56166,44.2391,-95.3557,Revere,MN,Minnesota,Redwood
56180,44.2294,-95.4965,Walnut Grove,MN,Minnesota,Redwood
56214,44.6055,-95.3178,Belview,MN,Minnesota,Redwood
56224,44.3943,-95.0474,Clements,MN,Minnesota,Redwood
56255,44.4132,-95.4119,Lucan,MN,Minnesota,Redwood
56263,44.4365,-95.5545,Milroy,MN,Minnesota,Redwood
56266,44.3926,-94.9218,Morgan,MN,Minnesota,Redwood
56283,44.5394,-95.1169,Redwood Falls,MN,Minnesota,Redwood
56287,44.4772,-95.3264,Seaforth,MN,Minnesota,Redwood
56292,44.5051,-95.4118,Vesta,MN,Minnesota,Redwood
56293,44.4059,-95.2632,Wabasso,MN,Minnesota,Redwood
56294,44.3149,-95.213,Wanda,MN,Minnesota,Redwood
55310,44.7507,-94.8716,Bird Island,MN,Minnesota,Renville
55314,44.7709,-94.5912,Buffalo Lake,MN,Minnesota,Renville
55332,44.5329,-94.7256,Fairfax,MN,Minnesota,Renville
55333,44.5421,-94.8931,Franklin,MN,Minnesota,Renville
55342,44.7485,-94.7058,Hector,MN,Minnesota,Renville
56230,44.7919,-95.0972,Danube,MN,Minnesota,Renville
56270,44.5662,-95.0268,Morton,MN,Minnesota,Renville
56277,44.7706,-94.9727,Olivia,MN,Minnesota,Renville
56284,44.7776,-95.1989,Renville,MN,Minnesota,Renville
56285,44.7975,-95.3538,Sacred Heart,MN,Minnesota,Renville
55019,44.3955,-93.2037,Dundas,MN,Minnesota,Rice
55021,44.2945,-93.2818,Faribault,MN,Minnesota,Rice
55046,44.4477,-93.4252,Lonsdale,MN,Minnesota,Rice
55052,44.2342,-93.4525,Morristown,MN,Minnesota,Rice
55053,44.3538,-93.0855,Nerstrand,MN,Minnesota,Rice
55057,44.4587,-93.1668,Northfield,MN,Minnesota,Rice
55087,44.2485,-93.3949,Warsaw,MN,Minnesota,Rice
55088,44.5003,-93.3826,Webster,MN,Minnesota,Rice
56116,43.6223,-96.3698,Beaver Creek,MN,Minnesota,Rock
56134,43.7911,-96.2161,Hardwick,MN,Minnesota,Rock
56138,43.5335,-96.3645,Hills,MN,Minnesota,Rock
56146,43.5758,-96.0945,Kanaranzi,MN,Minnesota,Rock
56147,43.7637,-96.1089,Kenneth,MN,Minnesota,Rock
56156,43.6614,-96.2216,Luverne,MN,Minnesota,Rock
56158,43.644,-96.0769,Magnolia,MN,Minnesota,Rock
56173,43.5317,-96.2439,Steen,MN,Minnesota,Rock
56673,48.8279,-95.1119,Roosevelt,MN,Minnesota,Roseau
56682,48.8533,-95.2213,Swift,MN,Minnesota,Roseau
56714,48.7913,-96.0965,Badger,MN,Minnesota,Roseau
56726,48.6957,-96.1871,Greenbush,MN,Minnesota,Roseau
56751,48.7048,-95.7504,Roseau,MN,Minnesota,Roseau
56756,48.8522,-95.5356,Salol,MN,Minnesota,Roseau
56759,48.5459,-96.0879,Strathcona,MN,Minnesota,Roseau
56761,48.6452,-95.7072,Wannaska,MN,Minnesota,Roseau
56763,48.9111,-95.3538,Warroad,MN,Minnesota,Roseau
55602,47.3142,-91.8625,Brimson,MN,Minnesota,St. Louis
55702,46.9782,-92.5579,Alborn,MN,Minnesota,St. Louis
55703,47.7577,-92.6413,Angora,MN,Minnesota,St. Louis
55705,47.4951,-92.2415,Aurora,MN,Minnesota,St. Louis
55706,47.7091,-91.957,Babbitt,MN,Minnesota,St. Louis
55708,47.5328,-92.3408,Biwabik,MN,Minnesota,St. Louis
55710,47.655,-92.6321,Britt,MN,Minnesota,St. Louis
55711,46.8384,-92.643,Brookston,MN,Minnesota,St. Louis
55713,47.4932,-92.7643,Buhl,MN,Minnesota,St. Louis
55717,47.0785,-92.4594,Canyon,MN,Minnesota,St. Louis
55719,47.5007,-92.8617,Chisholm,MN,Minnesota,St. Louis
55723,47.8442,-92.721,Cook,MN,Minnesota,St. Louis
55724,47.1521,-92.4352,Cotton,MN,Minnesota,St. Louis
55725,48.2594,-92.4896,Crane Lake,MN,Minnesota,St. Louis
55731,47.9034,-91.857,Ely,MN,Minnesota,St. Louis
55732,47.6658,-92.2101,Embarrass,MN,Minnesota,St. Louis
55734,47.451,-92.528,Eveleth,MN,Minnesota,St. Louis
55736,46.9076,-92.9167,Floodwood,MN,Minnesota,St. Louis
55738,47.2732,-92.6756,Forbes,MN,Minnesota,St. Louis
55741,47.4885,-92.4025,Gilbert,MN,Minnesota,St. Louis
55746,47.4156,-92.9356,Hibbing,MN,Minnesota,St. Louis
55747,47.4272,-92.9377,Hibbing,MN,Minnesota,St. Louis
55750,47.515,-92.14,Hoyt Lakes,MN,Minnesota,St. Louis
55751,47.4115,-92.6195,Iron,MN,Minnesota,St. Louis
55758,47.5121,-92.7402,Kinney,MN,Minnesota,St. Louis
55763,47.3416,-92.3446,Makinen,MN,Minnesota,St. Louis
55765,47.1021,-92.7884,Meadowlands,MN,Minnesota,St. Louis
55766,47.2496,-92.4123,Melrude,MN,Minnesota,St. Louis
55768,47.5133,-92.6243,Mountain Iron,MN,Minnesota,St. Louis
55771,48.1439,-92.8561,Orr,MN,Minnesota,St. Louis
55772,48.111,-93.0941,Nett Lake,MN,Minnesota,St. Louis
55777,47.5233,-92.5366,Virginia,MN,Minnesota,St. Louis
55779,46.8795,-92.3917,Saginaw,MN,Minnesota,St. Louis
55781,47.6671,-93.0424,Side Lake,MN,Minnesota,St. Louis
55782,47.821,-92.2464,Soudan,MN,Minnesota,St. Louis
55790,47.8089,-92.2878,Tower,MN,Minnesota,St. Louis
55791,46.8944,-92.3646,Twig,MN,Minnesota,St. Louis
55792,47.5371,-92.5285,Virginia,MN,Minnesota,St. Louis
55796,47.9263,-91.8007,Winton,MN,Minnesota,St. Louis
55801,46.7833,-92.1066,Duluth,MN,Minnesota,St. Louis
55802,46.7685,-92.0865,Duluth,MN,Minnesota,St. Louis
55803,46.8749,-92.0941,Duluth,MN,Minnesota,St. Louis
55804,46.8551,-92.0074,Duluth,MN,Minnesota,St. Louis
55805,46.7987,-92.0946,Duluth,MN,Minnesota,St. Louis
55806,46.7715,-92.1279,Duluth,MN,Minnesota,St. Louis
55807,46.7408,-92.1698,Duluth,MN,Minnesota,St. Louis
55808,46.681,-92.2226,Duluth,MN,Minnesota,St. Louis
55810,46.7606,-92.266,Duluth,MN,Minnesota,St. Louis
55811,46.8147,-92.1998,Duluth,MN,Minnesota,St. Louis
55812,46.8106,-92.0767,Duluth,MN,Minnesota,St. Louis
55814,46.7833,-92.1066,Duluth,MN,Minnesota,St. Louis
55815,46.7833,-92.1066,Duluth,MN,Minnesota,St. Louis
55816,46.7833,-92.1066,Duluth,MN,Minnesota,St. Louis
55020,44.5647,-93.3269,Elko New Market,MN,Minnesota,Scott
55054,44.5647,-93.3269,Elko New Market,MN,Minnesota,Scott
55352,44.6713,-93.6195,Jordan,MN,Minnesota,Scott
55372,44.7107,-93.4101,Prior Lake,MN,Minnesota,Scott
55378,44.7615,-93.3434,Savage,MN,Minnesota,Scott
55379,44.7793,-93.5197,Shakopee,MN,Minnesota,Scott
56011,44.6139,-93.7604,Belle Plaine,MN,Minnesota,Scott
55308,45.4365,-93.841,Becker,MN,Minnesota,Sherburne
55309,45.3506,-93.7399,Big Lake,MN,Minnesota,Sherburne
55319,45.4795,-93.9684,Clear Lake,MN,Minnesota,Sherburne
55330,45.3136,-93.5814,Elk River,MN,Minnesota,Sherburne
55377,45.5402,-93.8154,Santiago,MN,Minnesota,Sherburne
55398,45.4553,-93.5879,Zimmerman,MN,Minnesota,Sherburne
55307,44.6153,-94.0762,Arlington,MN,Minnesota,Sibley
55334,44.5463,-94.1955,Gaylord,MN,Minnesota,Sibley
55335,44.5606,-94.5467,Gibbon,MN,Minnesota,Sibley
55338,44.6791,-94.0083,Green Isle,MN,Minnesota,Sibley
55366,44.6735,-94.2293,New Auburn,MN,Minnesota,Sibley
55396,44.5436,-94.3698,Winthrop,MN,Minnesota,Sibley
56044,44.5344,-93.9345,Henderson,MN,Minnesota,Sibley
55353,45.3436,-94.3028,Kimball,MN,Minnesota,Stearns
56301,45.541,-94.1819,Saint Cloud,MN,Minnesota,Stearns
56302,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56303,45.5713,-94.2036,Saint Cloud,MN,Minnesota,Stearns
56304,45.5521,-94.1284,Saint Cloud,MN,Minnesota,Stearns
56307,45.6151,-94.574,Albany,MN,Minnesota,Stearns
56310,45.6122,-94.436,Avon,MN,Minnesota,Stearns
56312,45.4865,-94.9699,Belgrade,MN,Minnesota,Stearns
56316,45.5011,-95.1245,Brooten,MN,Minnesota,Stearns
56320,45.45,-94.4378,Cold Spring,MN,Minnesota,Stearns
56321,45.5783,-94.4199,Collegeville,MN,Minnesota,Stearns
56325,45.5636,-94.9464,Elrosa,MN,Minnesota,Stearns
56331,45.6731,-94.6785,Freeport,MN,Minnesota,Stearns
56335,45.5971,-94.8515,Greenwald,MN,Minnesota,Stearns
56340,45.7249,-94.4581,Holdingford,MN,Minnesota,Stearns
56352,45.6582,-94.8198,Melrose,MN,Minnesota,Stearns
56356,45.6297,-94.7519,New Munich,MN,Minnesota,Stearns
56362,45.3988,-94.7157,Paynesville,MN,Minnesota,Stearns
56368,45.4605,-94.5361,Richmond,MN,Minnesota,Stearns
56369,45.4719,-94.3408,Rockville,MN,Minnesota,Stearns
56371,45.4332,-94.6366,Roscoe,MN,Minnesota,Stearns
56372,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56374,45.5651,-94.3367,Saint Joseph,MN,Minnesota,Stearns
56375,45.7118,-94.2817,Saint Stephen,MN,Minnesota,Stearns
56376,45.5019,-94.6689,Saint Martin,MN,Minnesota,Stearns
56377,45.6318,-94.2136,Sartell,MN,Minnesota,Stearns
56378,45.7281,-94.9682,Sauk Centre,MN,Minnesota,Stearns
56387,45.5497,-94.2245,Waite Park,MN,Minnesota,Stearns
56393,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56395,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56396,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56397,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56398,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
56399,45.5608,-94.1625,Saint Cloud,MN,Minnesota,Stearns
55049,44.1741,-93.2437,Medford,MN,Minnesota,Steele
55060,44.0805,-93.2191,Owatonna,MN,Minnesota,Steele
55917,43.8977,-93.0608,Blooming Prairie,MN,Minnesota,Steele
56026,43.8826,-93.3195,Ellendale,MN,Minnesota,Steele
56046,43.9619,-93.276,Hope,MN,Minnesota,Steele
56207,45.5571,-96.0498,Alberta,MN,Minnesota,Stevens
56221,45.5524,-96.1733,Chokio,MN,Minnesota,Stevens
56235,45.7014,-96.0649,Donnelly,MN,Minnesota,Stevens
56244,45.4985,-95.8008,Hancock,MN,Minnesota,Stevens
56267,45.5921,-95.9172,Morris,MN,Minnesota,Stevens
56208,45.2054,-95.9949,Appleton,MN,Minnesota,Swift
56215,45.3129,-95.5766,Benson,MN,Minnesota,Swift
56226,45.3763,-95.6787,Clontarf,MN,Minnesota,Swift
56231,45.2818,-95.7219,Danvers,MN,Minnesota,Swift
56249,45.2708,-95.9164,Holloway,MN,Minnesota,Swift
56252,45.2096,-95.3115,Kerkhoven,MN,Minnesota,Swift
56271,45.2161,-95.4049,Murdock,MN,Minnesota,Swift
56318,45.888,-94.6962,Burtrum,MN,Minnesota,Todd
56336,45.8252,-94.7467,Grey Eagle,MN,Minnesota,Todd
56347,45.9747,-94.8656,Long Prairie,MN,Minnesota,Todd
56389,45.7995,-95.0821,West Union,MN,Minnesota,Todd
56437,46.2515,-95.0357,Bertha,MN,Minnesota,Todd
56438,46.0905,-94.8346,Browerville,MN,Minnesota,Todd
56440,46.1373,-94.9572,Clarissa,MN,Minnesota,Todd
56446,46.117,-95.0961,Eagle Bend,MN,Minnesota,Todd
56453,46.325,-95.0504,Hewitt,MN,Minnesota,Todd
56479,46.3536,-94.7633,Staples,MN,Minnesota,Todd
56219,45.6069,-96.8063,Browns Valley,MN,Minnesota,Traverse
56236,45.6717,-96.4061,Dumont,MN,Minnesota,Traverse
56296,45.8111,-96.4866,Wheaton,MN,Minnesota,Traverse
56583,46.0074,-96.3593,Tintah,MN,Minnesota,Traverse
55041,44.4305,-92.2838,Lake City,MN,Minnesota,Wabasha
55932,44.1358,-92.2535,Elgin,MN,Minnesota,Wabasha
55945,44.2739,-92.1095,Kellogg,MN,Minnesota,Wabasha
55956,44.2646,-92.5207,Mazeppa,MN,Minnesota,Wabasha
55957,44.2359,-92.2672,Millville,MN,Minnesota,Wabasha
55964,44.1637,-92.1621,Plainview,MN,Minnesota,Wabasha
55968,44.3977,-92.0893,Reads Landing,MN,Minnesota,Wabasha
55981,44.3703,-92.0361,Wabasha,MN,Minnesota,Wabasha
55991,44.2427,-92.4256,Zumbro Falls,MN,Minnesota,Wabasha
56434,46.3797,-94.9364,Aldrich,MN,Minnesota,Wadena
56464,46.7572,-95.0714,Menahga,MN,Minnesota,Wadena
56477,46.6306,-95.0681,Sebeka,MN,Minnesota,Wadena
56481,46.5065,-94.9676,Verndale,MN,Minnesota,Wadena
56482,46.4401,-95.1283,Wadena,MN,Minnesota,Wadena
56048,44.1168,-93.7095,Janesville,MN,Minnesota,Waseca
56072,43.8937,-93.4995,New Richland,MN,Minnesota,Waseca
56091,43.9399,-93.7043,Waldorf,MN,Minnesota,Waseca
56093,44.0834,-93.5108,Waseca,MN,Minnesota,Waseca
55001,44.8697,-92.8234,Afton,MN,Minnesota,Washington
55003,45.0214,-92.7844,Bayport,MN,Minnesota,Washington
55016,44.8308,-92.9393,Cottage Grove,MN,Minnesota,Washington
55025,45.2685,-92.9749,Forest Lake,MN,Minnesota,Washington
55038,45.1824,-92.9452,Hugo,MN,Minnesota,Washington
55042,44.9946,-92.9056,Lake Elmo,MN,Minnesota,Washington
55043,44.9394,-92.7716,Lakeland,MN,Minnesota,Washington
55047,45.1988,-92.8258,Marine On Saint Croix,MN,Minnesota,Washington
55055,44.8725,-92.9986,Newport,MN,Minnesota,Washington
55071,44.8344,-92.9873,Saint Paul Park,MN,Minnesota,Washington
55073,45.2697,-92.8292,Scandia,MN,Minnesota,Washington
55082,45.0614,-92.8474,Stillwater,MN,Minnesota,Washington
55083,45.021,-92.9837,Stillwater,MN,Minnesota,Washington
55090,45.0535,-92.957,Willernie,MN,Minnesota,Washington
55115,45.071,-92.9391,Saint Paul,MN,Minnesota,Washington
55125,44.9197,-92.9439,Saint Paul,MN,Minnesota,Washington
55128,44.9913,-92.9487,Saint Paul,MN,Minnesota,Washington
55129,44.8985,-92.923,Saint Paul,MN,Minnesota,Washington
56022,44.0513,-94.838,Darfur,MN,Minnesota,Watonwan
56056,44.0727,-94.5795,La Salle,MN,Minnesota,Watonwan
56060,43.9209,-94.4289,Lewisville,MN,Minnesota,Watonwan
56062,44.0499,-94.411,Madelia,MN,Minnesota,Watonwan
56081,43.9875,-94.6229,Saint James,MN,Minnesota,Watonwan
56120,43.9654,-94.7956,Butterfield,MN,Minnesota,Watonwan
56160,43.8824,-94.774,Odin,MN,Minnesota,Watonwan
56520,46.2797,-96.5622,Breckenridge,MN,Minnesota,Wilkin
56522,46.1402,-96.4433,Campbell,MN,Minnesota,Wilkin
56543,46.2584,-96.3176,Foxhome,MN,Minnesota,Wilkin
56553,46.4378,-96.6852,Kent,MN,Minnesota,Wilkin
56565,46.0537,-96.316,Nashua,MN,Minnesota,Wilkin
56579,46.5094,-96.2887,Rothsay,MN,Minnesota,Wilkin
56594,46.555,-96.6149,Wolverton,MN,Minnesota,Wilkin
55910,44.1361,-91.9745,Altura,MN,Minnesota,Winona
55925,43.9148,-91.394,Dakota,MN,Minnesota,Winona
55942,44.02,-91.6819,Homer,MN,Minnesota,Winona
55952,43.9702,-91.8662,Lewiston,MN,Minnesota,Winona
55959,44.0832,-91.7418,Minnesota City,MN,Minnesota,Winona
55969,44.1025,-91.8158,Rollingstone,MN,Minnesota,Winona
55972,43.9585,-92.0517,Saint Charles,MN,Minnesota,Winona
55979,43.9587,-91.9417,Utica,MN,Minnesota,Winona
55987,44.03,-91.7009,Winona,MN,Minnesota,Winona
55988,44.0252,-91.7708,Stockton,MN,Minnesota,Winona
55301,45.2534,-93.6469,Albertville,MN,Minnesota,Wright
55302,45.2483,-94.1061,Annandale,MN,Minnesota,Wright
55313,45.1814,-93.8635,Buffalo,MN,Minnesota,Wright
55320,45.3877,-94.0452,Clearwater,MN,Minnesota,Wright
55321,45.0748,-94.1911,Cokato,MN,Minnesota,Wright
55328,45.0342,-93.8016,Delano,MN,Minnesota,Wright
55341,45.1602,-93.6734,Hanover,MN,Minnesota,Wright
55349,45.0616,-94.0695,Howard Lake,MN,Minnesota,Wright
55358,45.2202,-93.9638,Maple Lake,MN,Minnesota,Wright
55362,45.2956,-93.8023,Monticello,MN,Minnesota,Wright
55363,45.0442,-93.9139,Montrose,MN,Minnesota,Wright
55373,45.0882,-93.7237,Rockford,MN,Minnesota,Wright
55376,45.2064,-93.6593,Saint Michael,MN,Minnesota,Wright
55380,45.3158,-93.9798,Silver Creek,MN,Minnesota,Wright
55382,45.2925,-94.2119,South Haven,MN,Minnesota,Wright
55390,45.0666,-93.9664,Waverly,MN,Minnesota,Wright
55592,45.2009,-93.8881,Maple Plain,MN,Minnesota,Wright
56220,44.7202,-96.2784,Canby,MN,Minnesota,Yellow Medicine
56223,44.7743,-95.8304,Clarkfield,MN,Minnesota,Yellow Medicine
56237,44.631,-95.4182,Echo,MN,Minnesota,Yellow Medicine
56241,44.8087,-95.5516,Granite Falls,MN,Minnesota,Yellow Medicine
56245,44.6789,-95.6825,Hanley Falls,MN,Minnesota,Yellow Medicine
56280,44.6565,-96.1581,Porter,MN,Minnesota,Yellow Medicine
56297,44.6379,-95.5409,Wood Lake,MN,Minnesota,Yellow Medicine
63501,40.1908,-92.5856,Kirksville,MO,Missouri,Adair
63533,40.1959,-92.4333,Brashear,MO,Missouri,Adair
63540,40.104,-92.4066,Gibbs,MO,Missouri,Adair
63546,40.3446,-92.5567,Greentop,MO,Missouri,Adair
63559,40.2685,-92.7172,Novinger,MO,Missouri,Adair
64421,39.9092,-94.9113,Amazonia,MO,Missouri,Andrew
64427,40.1007,-94.8847,Bolckow,MO,Missouri,Andrew
64436,39.8555,-94.6977,Cosby,MO,Missouri,Andrew
64449,40.0142,-94.9555,Fillmore,MO,Missouri,Andrew
64459,39.9295,-94.6465,Helena,MO,Missouri,Andrew
64480,40.0593,-94.7002,Rea,MO,Missouri,Andrew
64483,40.0399,-94.8328,Rosendale,MO,Missouri,Andrew
64485,39.9168,-94.8267,Savannah,MO,Missouri,Andrew
64506,39.7893,-94.8043,Saint Joseph,MO,Missouri,Andrew
64446,40.3302,-95.3751,Fairfax,MO,Missouri,Atchison
64482,40.4306,-95.5274,Rock Port,MO,Missouri,Atchison
64491,40.4418,-95.3786,Tarkio,MO,Missouri,Atchison
64496,40.478,-95.6193,Watson,MO,Missouri,Atchison
64498,40.5357,-95.3134,Westboro,MO,Missouri,Atchison
63345,39.2742,-91.5798,Farber,MO,Missouri,Audrain
63352,39.2425,-91.6454,Laddonia,MO,Missouri,Audrain
63382,39.2949,-91.4883,Vandalia,MO,Missouri,Audrain
65232,39.1209,-91.7661,Benton City,MO,Missouri,Audrain
65264,39.0968,-91.6646,Martinsburg,MO,Missouri,Audrain
65265,39.1712,-91.8895,Mexico,MO,Missouri,Audrain
65280,39.21,-91.7216,Rush Hill,MO,Missouri,Audrain
65285,39.2128,-92.0046,Thompson,MO,Missouri,Audrain
64874,36.7651,-94.0492,Wheaton,MO,Missouri,Barry
65623,36.749,-93.9064,Butterfield,MO,Missouri,Barry
65625,36.6784,-93.8467,Cassville,MO,Missouri,Barry
65641,36.548,-93.7336,Eagle Rock,MO,Missouri,Barry
65647,36.6815,-93.9702,Exeter,MO,Missouri,Barry
65658,36.5625,-93.623,Golden,MO,Missouri,Barry
65708,36.9212,-93.9258,Monett,MO,Missouri,Barry
65734,36.8069,-93.9164,Purdy,MO,Missouri,Barry
65745,36.5276,-93.9359,Seligman,MO,Missouri,Barry
65747,36.6167,-93.6249,Shell Knob,MO,Missouri,Barry
65772,36.5807,-93.992,Washburn,MO,Missouri,Barry
64748,37.3995,-94.1027,Golden City,MO,Missouri,Barton
64759,37.5191,-94.3364,Lamar,MO,Missouri,Barton
64762,37.5725,-94.5204,Liberal,MO,Missouri,Barton
64766,37.5848,-94.1572,Milford,MO,Missouri,Barton
64769,37.452,-94.5756,Mindenmines,MO,Missouri,Barton
64720,38.4125,-94.3683,Adrian,MO,Missouri,Bates
64722,38.2605,-94.5734,Amoret,MO,Missouri,Bates
64723,38.3954,-94.5763,Amsterdam,MO,Missouri,Bates
64730,38.2712,-94.3137,Butler,MO,Missouri,Bates
64742,38.4956,-94.5928,Drexel,MO,Missouri,Bates
64745,38.1661,-94.5075,Foster,MO,Missouri,Bates
64752,38.09,-94.5838,Hume,MO,Missouri,Bates
64779,38.0944,-94.3635,Rich Hill,MO,Missouri,Bates
64780,38.0766,-94.1299,Rockville,MO,Missouri,Bates
65325,38.4531,-93.1915,Cole Camp,MO,Missouri,Benton
65326,38.1906,-93.1471,Edwards,MO,Missouri,Benton
65335,38.5019,-93.3224,Ionia,MO,Missouri,Benton
65338,38.4073,-93.3668,Lincoln,MO,Missouri,Benton
